Elapsed Time:	package-0	Energy Counter(mJ):	max:	min:	average:	standarddeviation:	Energy Total(mJ):	Power(mJ):	max:	min:	average:	standarddeviation:	core:	Energy Counter(mJ)	max:	min:	average:	standarddeviation:	Total Energy(mj)	Power(mJ)	max:	min:	average:	standarddeviation:	uncore:	Energy Counter(mJ)	max:	min:	average:	standarddeviation:	Total Energy(mj)	Power(mJ)	max:	min:	average:	standarddeviation:	dram:	Energy Counter(mJ)	max:	min:	average:	standarddeviation:	Total Energy(mj)	Power(mJ)	max:	min:	average:	standarddeviation:		B0D4(Average mC)	INT3400 Thermal(Average mC)	TAMB(Average mC)	TEFN(Average mC)	TMEM(Average mC)	TSKN(Average mC)	T_VR(Average mC)	acpitz(Average mC)	pch_wildcat_point(Average mC)	x86_pkg_temp(Average mC)		microVoltage	max:	min:	avg:	stdDev:microCurrent	max:	min:	avg:	stdDev:power	max:	min:	avg:	stdDev:	BytesReceived	max:	min:	average:	stdDev:	BytesSent	max:	min:	average:	stdDev:	TotalBytesReceived	TotalBytesSent		
33000					9701724	9653491	9680395	24595	319168107			0	0	0	0					8075898	8032230	8056908	22382	265518157	0	0	0	0					0	0	0	0	44174	0	0	0	0					1841373	1836422	1838518	2561	60702763	0	0	0	0		88000	20000	57000	52000	26800	58000	47000	25000	72500	88000				7753000	7724000	7737667	14571		2074000	2042000	2055667	16502		16.044464	15.772408	15.906092	0.136089			0	0	0	0			0	0	0	0	0	0		
34000					9721046	9626065	9668884	48174	328836991			0	0	0	0					8104674	8015164	8052554	46537	273570711	0	0	0	0					0	0	0	0	44174	0	0	0	0					1853348	1837274	1843536	8605	62546299	0	0	0	0		88000	20000	57000	52000	26800	58000	47000	25000	72500	89000				7756000	7723000	7738334	16623		2059000	2039000	2045667	11547		15.928424	15.747197	15.830035	0.091609			0	0	0	0			0	0	0	0	0	0		
35000					9743345	9637492	9684085	54051	338521076			0	0	0	0					8116570	8010557	8057948	53891	281628659	0	0	0	0					0	0	0	0	44174	0	0	0	0					1845886	1830326	1838229	7782	64384528	0	0	0	0		88000	20000	57000	52000	26800	58000	47000	25000	72500	89000				7753000	7723000	7737667	15011		2056000	2048000	2051000	4358		15.907272	15.816704	15.869958	0.047341			0	0	0	0			0	0	0	0	0	0		
36000					9672053	9634163	9656696	19938	348177772			0	0	0	0					8048159	8013956	8034446	18080	289663105	0	0	0	0					0	0	0	0	44174	0	0	0	0					1843485	1842410	1842929	538	66227457	0	0	0	0		88000	20000	57000	52000	26800	58000	47000	25000	72500	89000				7754000	7721000	7737667	16502		2057000	2036000	2045334	10692		15.917066	15.719956	15.826148	0.099439			0	0	0	0			0	0	0	0	0	0		
37000					9697736	9636762	9673806	32533	357851578			0	0	0	0					8071908	8016614	8049086	28882	297712191	0	0	0	0					3322	3322	3322	0	47496	0	0	0	0					1871840	1834374	1847930	20768	68075387	0	0	0	0		89000	20000	58000	52000	26800	58000	47000	25000	72500	89000				7753000	7722000	7734334	16442		2054000	2034000	2043667	10016		15.873312	15.706548	15.806413	0.088134			0	0	0	0			0	0	0	0	0	0		
38000					9679812	9664237	9671440	7853	367523018			0	0	0	0					8054567	8033135	8044364	10752	305756555	0	0	0	0					544	544	544	0	48040	0	0	0	0					1841313	1835880	1838777	2734	69914164	0	0	0	0		88000	20000	57000	52000	26800	58000	47000	25000	72500	89000				7753000	7726000	7738667	13577		2087000	2026000	2055667	30534		16.147119	15.652876	15.908219	0.247531			0	0	0	0			0	0	0	0	0	0		
39000					9692068	9647034	9676045	25170	377199063			0	0	0	0					8064528	8026645	8051641	21650	313808196	0	0	0	0					0	0	0	0	48040	0	0	0	0					1851213	1823919	1838033	13671	71752197	0	0	0	0		88000	20000	58000	52000	26800	58000	47000	25000	72500	89000				7750000	7723000	7735334	13650		2089000	2031000	2057000	29461		16.154237	15.685413	15.911633	0.234841			0	0	0	0			0	0	0	0	0	0		
40000					9655253	9622077	9642641	17960	386841704			0	0	0	0					8032471	8012868	8025002	10602	321833198	0	0	0	0					603	603	603	0	48643	0	0	0	0					1840235	1822175	1834094	10323	73586291	0	0	0	0		88000	20000	57000	52000	26800	58000	47000	25000	72500	90000				7754000	7722000	7737000	16093		2064000	2031000	2046000	16703		15.965040	15.683382	15.829948	0.141179			0	0	0	0			0	0	0	0	0	0		
41000					9697676	9667823	9684849	15363	396526553			0	0	0	0					8068705	8043929	8055633	12444	329888831	0	0	0	0					0	0	0	0	48643	0	0	0	0					1843607	1837153	1840614	3252	75426905	0	0	0	0		88000	20000	57000	52000	26800	58000	47000	25000	72500	89000				7752000	7724000	7737334	14047		2069000	2046000	2056667	11590		16.005784	15.860592	15.913065	0.080529			0	0	0	0			0	0	0	0	0	0		
42000					9664559	9635078	9651586	15055	406178139			0	0	0	0					8040681	8015447	8032205	14512	337921036	0	0	0	0					0	0	0	0	48643	0	0	0	0					1857008	1836725	1844435	10981	77271340	0	0	0	0		88000	20000	57000	52000	26800	58000	47000	25000	72500	89000				7754000	7723000	7736000	16093		2070000	2044000	2053000	14730		16.003170	15.785812	15.881971	0.110821			0	0	0	0			0	0	0	0	0	0		
43000					9678062	9631867	9658376	23842	415836515			0	0	0	0					8054386	8001991	8032835	27406	345953871	0	0	0	0					0	0	0	0	48643	0	0	0	0					1841867	1833042	1837050	4467	79108390	0	0	0	0		88000	20000	57000	52000	26800	58000	47000	25000	72500	89000				7751000	7721000	7736000	15000		2071000	2039000	2051334	17214		16.021256	15.743119	15.869140	0.140893			0	0	0	0			0	0	0	0	0	0		
44000					9705229	9627576	9668346	38972	425504861			0	0	0	0					8076421	8008818	8045312	34121	353999183	0	0	0	0					0	0	0	0	48643	0	0	0	0					1855681	1827846	1840348	14132	80948738	0	0	0	0		88000	20000	57000	52000	26800	58000	47000	25000	72500	89000				7751000	7723000	7736334	14047		2062000	2041000	2051667	10504		15.949570	15.762643	15.872422	0.097642			0	0	0	0			0	0	0	0	0	0		
45000					10008230	9626297	9817770	190969	435322631			0	0	0	0					8351652	8006611	8185302	172851	362184485	0	0	0	0					0	0	0	0	48643	0	0	0	0					1856647	1834304	1844067	11434	82792805	0	0	0	0		88000	20000	57000	52000	26800	58000	47000	25000	72500	89000				7755000	7722000	7737334	16623		2050000	2034000	2042333	8020		15.856750	15.773670	15.802155	0.047295			0	0	0	0			0	0	0	0	0	0		
46000					9693929	9652293	9673151	20818	444995782			0	0	0	0					8069552	8028399	8049450	20593	370233935	0	0	0	0					0	0	0	0	48643	0	0	0	0					1848332	1838415	1842348	5267	84635153	0	0	0	0		88000	20000	57000	52000	26800	58000	47000	25000	72500	89000				7751000	7718000	7734667	16502		2122000	2034000	2079333	44060		16.377596	15.765534	16.082467	0.306613			0	0	0	0			0	0	0	0	0	0		
47000					9823857	9639968	9703700	104124	454699482			0	0	0	0					8191609	8027943	8083364	93751	378317299	0	0	0	0					0	0	0	0	48643	0	0	0	0					1865461	1835396	1846344	16614	86481497	0	0	0	0		88000	20000	58000	52000	26800	58000	47000	25000	72500	89000				7752000	7721000	7735667	15567		2070000	2034000	2051666	18009		15.982470	15.767568	15.870824	0.107696			0	0	0	0			0	0	0	0	0	0		
48000					9685729	9620022	9648633	33665	464348115			0	0	0	0					8059518	8001991	8024243	30895	386341542	0	0	0	0					0	0	0	0	48643	0	0	0	0					1845431	1836120	1839506	5149	88321003	0	0	0	0		88000	20000	58000	52000	26800	58000	47000	25000	72500	90000				7753000	7718000	7736000	17521		2059000	2043000	2052666	8505		15.907272	15.839379	15.879338	0.035508			0	0	0	0			0	0	0	0	0	0		
49000					9666894	9665202	9666055	846	474014170			0	0	0	0					8043579	8041044	8042709	1443	394384251	0	0	0	0					0	0	0	0	48643	0	0	0	0					1851395	1827790	1838054	12099	90159057	0	0	0	0		88000	20000	57000	52000	26800	58000	47000	25000	72500	89000				7753000	7722000	7736000	15716		2056000	2037000	2048666	10214		15.876432	15.792861	15.848381	0.048082			0	0	0	0			0	0	0	0	0	0		
50000					9687704	9633629	9657895	27460	483672065			0	0	0	0					8060971	8013756	8034979	23966	402419230	0	0	0	0					0	0	0	0	48643	0	0	0	0					1844465	1831714	1837495	6458	91996552	0	0	0	0		88000	20000	57000	52000	26800	58000	47000	25000	72500	89000				7754000	7720000	7736000	17088		2060000	2037000	2050666	12097		15.903200	15.794898	15.863823	0.059893			0	0	0	0			0	0	0	0	0	0		
51000					9705169	9631938	9659771	39649	493331836			0	0	0	0					8073902	8013153	8036867	32491	410456097	0	0	0	0					0	0	0	0	48643	0	0	0	0					1842531	1828464	1834418	7278	93830970	0	0	0	0		88000	20000	57000	52000	26800	58000	47000	25000	72500	89000				7752000	7716000	7733667	18009		2081000	2016000	2051666	32959		16.092373	15.628032	15.866644	0.232438			0	0	0	0			0	0	0	0	0	0		
52000					9669877	9625116	9644684	22905	502976520			0	0	0	0					8044412	8006814	8024488	18900	418480585	0	0	0	0					0	0	0	0	48643	0	0	0	0					1840658	1833102	1836548	3821	95667518	0	0	0	0		88000	20000	57000	52000	26800	58000	47000	25000	72500	89000				7754000	7720000	7734667	17473		2108000	2020000	2065000	44034		16.273760	15.663080	15.971583	0.305389			0	0	0	0			0	0	0	0	0	0		
