Elapsed Time:	package-0	Energy Counter(mJ):	max:	min:	average:	standarddeviation:	Energy Total(mJ):	Power(mJ):	max:	min:	average:	standarddeviation:	core:	Energy Counter(mJ)	max:	min:	average:	standarddeviation:	Total Energy(mj)	Power(mJ)	max:	min:	average:	standarddeviation:	uncore:	Energy Counter(mJ)	max:	min:	average:	standarddeviation:	Total Energy(mj)	Power(mJ)	max:	min:	average:	standarddeviation:	dram:	Energy Counter(mJ)	max:	min:	average:	standarddeviation:	Total Energy(mj)	Power(mJ)	max:	min:	average:	standarddeviation:		B0D4(Average mC)	INT3400 Thermal(Average mC)	TAMB(Average mC)	TEFN(Average mC)	TMEM(Average mC)	TSKN(Average mC)	T_VR(Average mC)	acpitz(Average mC)	pch_wildcat_point(Average mC)	x86_pkg_temp(Average mC)		microVoltage	max:	min:	avg:	stdDev:microCurrent	max:	min:	avg:	stdDev:power	max:	min:	avg:	stdDev:	BytesReceived	max:	min:	average:	stdDev:	BytesSent	max:	min:	average:	stdDev:	TotalBytesReceived	TotalBytesSent		
53000					9751075	9701140	9723708	25311	515173036			0	0	0	0					8125637	8050433	8090166	37782	428922171	0	0	0	0					0	0	0	0	43033	0	0	0	0					1854035	1832672	1844153	10771	97933638	0	0	0	0		88000	20000	88000	88000	26800	88000	57000	25000	72500	87000				7792000	7761000	7779667	16441		2097000	2021000	2058000	38039		16.339824	15.735506	16.010649	0.305761			0	0	0	0			0	0	0	0	0	0		
54000					9705226	9675214	9687132	15930	524860168			0	0	0	0					8079568	8031882	8056303	23864	436978474	0	0	0	0					0	0	0	0	43033	0	0	0	0					1847509	1828054	1838881	9912	99772519	0	0	0	0		88000	20000	57000	88000	26800	88000	88000	25000	72500	88000				7786000	7763000	7777334	12503		2168000	2017000	2082334	77526		16.873544	15.704362	16.195071	0.606785			0	0	0	0			0	0	0	0	0	0		
56000					9802689	9632187	9723659	85929	534583827			0	0	0	0					8168127	7989523	8088483	90856	445066957	0	0	0	0					0	0	0	0	43033	0	0	0	0					1854455	1818987	1838314	17947	101610833	0	0	0	0		88000	20000	57000	88000	26800	88000	88000	25000	72500	88000				7791000	7761000	7779000	15874		2150000	2050000	2085000	56347		16.750650	15.948855	16.219585	0.459945			0	0	0	0			0	0	0	0	0	0		
57000					9704745	9645624	9676908	29710	544260735			0	0	0	0					8081190	8029094	8047465	29245	453114422	0	0	0	0					0	0	0	0	43033	0	0	0	0					1851295	1811346	1832486	20076	103443319	0	0	0	0		88000	20000	57000	88000	26800	88000	88000	25000	72500	87000				7784000	7763000	7776667	11846		2149000	2031000	2080667	61174		16.727816	15.807273	16.180798	0.484174			0	0	0	0			0	0	0	0	0	0		
58000					9949004	9751976	9852910	98603	554113645			0	0	0	0					8247714	8119755	8199134	69316	461313556	0	0	0	0					29315	3180	16248	18480	59281	0	0	0	0					1910887	1852654	1876759	30383	105320078	0	0	0	0		88000	20000	57000	52000	26800	58000	47000	25000	72500	88000				7782000	7764000	7776000	10392		2145000	2034000	2087000	55668		16.692390	15.828588	16.228542	0.435431			0	0	0	0			0	0	0	0	0	0		
59000					9748435	9706665	9726004	21056	563839649			0	0	0	0					8114294	8085546	8099137	14437	469412693	0	0	0	0					5822	5822	5822	0	65103	0	0	0	0					1867898	1847254	1854150	11906	107174228	0	0	0	0		88000	20000	57000	88000	26800	88000	88000	25000	72500	87000				7794000	7765000	7781000	14730		2184000	2035000	2090000	81798		17.022096	15.840440	16.262850	0.658917			0	0	0	0			0	0	0	0	0	0		
60000					9708586	9648755	9679773	29976	573519422			0	0	0	0					8092088	8031749	8061194	30195	477473887	0	0	0	0					480	479	479	1	65582	0	0	0	0					1850134	1846067	1848725	2303	109022953	0	0	0	0		88000	20000	57000	52000	26800	88000	88000	25000	72500	88000				7792000	7764000	7780000	14422		2079000	2038000	2054333	21733		16.141356	15.863792	15.982527	0.143060			0	0	0	0			0	0	0	0	0	0		
61000					9821824	9821824	9821824	0	583341246			0	0	0	0					8185484	8185484	8185484	0	485659371	0	0	0	0					0	0	0	0	65582	0	0	0	0					1854622	1854622	1854622	0	110877575	0	0	0	0		88000	20000	57000	52000	26800	58000	47000	25000	72500	89000				7794000	7794000	7794000	0		2074000	2074000	2074000	0		16.164756	16.164756	16.164756	0.000000			0	0	0	0			0	0	0	0	0	0		
62000					9704988	9691283	9698146	6852	593039392			0	0	0	0					8077347	8068392	8073390	4567	493732761	0	0	0	0					0	0	0	0	65582	0	0	0	0					1845855	1841010	1843129	2479	112720704	0	0	0	0		88000	20000	57000	52000	26800	58000	47000	25000	72500	89000				7796000	7764000	7780667	16041		2046000	2037000	2041333	4509		15.911636	15.851934	15.882905	0.029914			0	0	0	0			0	0	0	0	0	0		
63000					9701850	9686616	9694920	7709	602734312			0	0	0	0					8075799	8060728	8068850	7603	501801611	0	0	0	0					0	0	0	0	65582	0	0	0	0					1854330	1845296	1851313	5211	114572017	0	0	0	0		88000	20000	57000	52000	26800	58000	47000	25000	72500	89000				7793000	7762000	7779667	15947		2052000	2021000	2038000	15716		15.927624	15.731464	15.854867	0.107440			0	0	0	0			0	0	0	0	0	0		
64000					9713621	9684139	9696987	15101	612431299			0	0	0	0					8082700	8060910	8071174	10949	509872785	0	0	0	0					0	0	0	0	65582	0	0	0	0					1859303	1836730	1849471	11564	116421488	0	0	0	0		88000	20000	57000	52000	26800	58000	47000	25000	72500	89000				7792000	7763000	7780000	15132		2051000	2016000	2038000	19157		15.950224	15.694560	15.855566	0.140152			0	0	0	0			0	0	0	0	0	0		
65000					9743625	9680476	9703317	35011	622134616			0	0	0	0					8113126	8057585	8077669	30797	517950454	0	0	0	0					2293	2293	2293	0	67875	0	0	0	0					1866487	1844271	1852361	12276	118273849	0	0	0	0		88000	20000	57000	52000	26800	58000	47000	25000	72500	88000				7794000	7762000	7779000	16093		2080000	2014000	2045666	33080		16.144960	15.670934	15.913012	0.237175			0	0	0	0			0	0	0	0	0	0		
55000					9698083	9698076	9698080	5	631832696			0	0	0	0					8075045	8074521	8074783	370	526025237	0	0	0	0					0	0	0	0	67875	0	0	0	0					1850875	1849115	1849995	1244	120123844	0	0	0	0		88000	20000	57000	88000	26800	88000	88000	25000	72500	88000				7781000	7762000	7771500	13435		2057000	2022000	2039500	24748		15.966434	15.733182	15.849808	0.164934			0	0	0	0			0	0	0	0	0	0		
